2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
120346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
130151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
140080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
150093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
170097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
180123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
210134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
220178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
230075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
240073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
250164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
270106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
280178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
290170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
310120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
320088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
330128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
340173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
350118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
360093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
370106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
380183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
390122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
400142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
410161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
420103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
430116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
440172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
450178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
460149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
470103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
480119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
490093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
500119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
510162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
520105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
530185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
540073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
550096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
560119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
570090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
580118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
