2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
120070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
130094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
140140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
150088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
170095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
180118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
210238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
220110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
230122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
240166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
250187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
270099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
280152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
290151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
310194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
320096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
330165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
340177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
350110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
360127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
370187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
380112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
390104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
400170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
410111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
420109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
430102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
440207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
450110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
460152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
470073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
480094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
490091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
500169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
510096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
520097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
530162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
540118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
550072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
560202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
570073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
